,title,price,rating,num_ratings,url
666,"Help with Web Scraping, Data Modeling, Data Warehousing, ETL and AWS.",100.0,5.0,3,https://www.upwork.com/services/product/development-it-a-complete-etl-pipeline-using-aws-1581537045512966144
667,"Your Data Science, Machine learning assignment and projects done",50.0,5.0,12,https://www.upwork.com/services/product/development-it-your-software-machine-learning-data-science-assignment-and-projects-done-1545345403656085504
668,Web Scraping and Data Mining,25.0,4.9,93,https://www.upwork.com/services/product/data-scrap-from-websites-1336509177121628160
669,A excel data entry,11.0,5.0,18,https://www.upwork.com/services/product/a-excel-data-entry-1506905946813263872
670,1000 pages scraped/copy-pasted for $20 (Plus $25 one time project fee.),45.0,4.8,104,https://www.upwork.com/services/product/data-scraping-and-data-mining-service-1335272654791401472
671,WordPress Installation with Theme Setup and Demo Data import within 24hours,75.0,5.0,43,https://www.upwork.com/services/product/wordpress-installation-with-theme-setup-and-demo-data-import-within-24hours-1376156394717057024
672,"Your emails collected/data mined, researches done",20.0,5.0,97,https://www.upwork.com/services/product/your-emails-collected-data-mined-researches-done-1433674155458203648
673,All the Data Scraped from any Website and in the needed format.,40.0,4.1,36,https://www.upwork.com/services/product/all-the-data-scraped-from-any-website-you-need-in-the-needed-format-1314262309000085504
674,"Data entry, typing, convert pdf to word and excel",10.0,4.9,45,https://www.upwork.com/services/product/admin-customer-support-data-entry-typing-convert-pdf-to-word-and-excel-1596912621126836224
675,"Detailed coding, data analysis and interpretation write-up",100.0,4.5,10,https://www.upwork.com/services/product/detailed-coding-data-analysis-and-interpretation-write-up-1536035661122142208
676,Scraped data from any APP(e.g. Twitter) in any format,50.0,4.7,4,https://www.upwork.com/services/product/development-it-scraped-data-from-any-app-e-g-twitter-in-any-format-1572118956020584448
677,All types of data entry task,10.0,4.7,70,https://www.upwork.com/services/product/admin-customer-support-all-types-of-data-entry-task-1544614074249224192
678,"Data Entry, Data entry Specialist, Data Entry job, Data Entry Expert, Excel",10.0,3.7,32,https://www.upwork.com/services/product/data-entry-specialist-pdf-conversion-typing-researching-1482426274928689152
679,A Clean and Professional Migration From Google Workspace to Zoho Mail,60.0,4.9,8,https://www.upwork.com/services/product/clean-and-professional-migration-from-google-workspace-to-zoho-mail-1488041152664186880
680,Google Data Studio Report,50.0,5.0,5,https://www.upwork.com/services/product/google-data-studio-report-1565331515050913792
681,Website Scraping or Data mining of Any Web Page,30.0,4.8,27,https://www.upwork.com/services/product/website-scraping-or-data-mining-of-any-web-page-1553324551412494336
682,"An SEO Blog Post with Meta Data, Headings, Kw Research, Stock Images",30.0,5.0,29,https://www.upwork.com/services/product/an-seo-blog-post-with-meta-data-headings-kw-research-stock-images-1542156938978742272
683,"Data scraping, data extraction, data mining service using python",35.0,5.0,11,https://www.upwork.com/services/product/data-scraping-data-extraction-data-mining-service-using-python-1555088797518053376
684,"Excel data entry,copy paste, web research & lead generation.",10.0,4.9,71,https://www.upwork.com/services/product/admin-customer-support-excel-data-entry-copy-paste-web-research-lead-generation-1320260849798877184
685,UK company accounts and corporation Tax Return (CT600),99.0,4.4,295,https://www.upwork.com/services/product/i-will-prepare-uk-company-accounts-and-corporation-tax-return-1310654004464672768
686,"Web scraping, data extraction and web automation",70.0,5.0,4,https://www.upwork.com/services/product/development-it-a-script-to-do-data-scraping-and-analysis-and-web-automation-1565085033608065024
687,"A complete, useful, and interesting data analysis",100.0,5.0,9,https://www.upwork.com/services/product/development-it-you-will-receive-a-complete-data-analysis-all-will-be-useful-interesting-1580499788932988928
688,A PowerApps designed and developed from any external data sources,300.0,4.9,41,https://www.upwork.com/services/product/a-powerapps-designed-and-developed-from-any-external-data-sources-1324575141956665344
689,Professional Data Entry Services with quick turnaround times,10.0,5.0,86,https://www.upwork.com/services/product/professional-data-entry-services-with-quick-turnaround-times-1529940543365672960
690,A data-driven whitepaper or business whitepaper,199.0,3.7,24,https://www.upwork.com/services/product/a-data-driven-whitepaper-or-business-whitepaper-1561629926622306304
691,Impressive visualization of your data in Microsoft Excel/Google Sheet,100.0,5.0,5,https://www.upwork.com/services/product/impressive-visualization-of-your-data-in-microsoft-excel-1436758817222303744
692,A custom google data studio report,100.0,5.0,6,https://www.upwork.com/services/product/a-custom-google-data-studio-report-1482370797700018176
693,Accurate Businesses Data from Google maps with all information,25.0,4.9,18,https://www.upwork.com/services/product/admin-customer-support-accurate-businesses-data-from-google-maps-with-all-information-1582357284429373440
694,"Web scraping, data mining, data scraping, data extraction, data collection",125.0,3.4,4,https://www.upwork.com/services/product/development-it-web-scraping-data-mining-data-scraping-data-extraction-data-collection-1581903552370323456
695,A fantastic Google data studio dashboard,99.0,5.0,3,https://www.upwork.com/services/product/a-fantastic-google-data-studio-dashboard-1545770259732078592
696,A Zapier integration. Passing data from one app to another using Zap or API,97.0,5.0,40,https://www.upwork.com/services/product/a-zapier-integration-passing-data-from-one-app-to-another-using-zap-or-api-1315390200560320512
697,"Shopify data entry, typing data entry, data typing, Microsoft data entry",12.0,5.0,8,https://www.upwork.com/services/product/shopify-data-entry-typing-data-entry-data-typing-microsoft-data-entry-1443456300249571328
698,Bulk profile/Identity verifications: Sinhala Language - Sri Lanka,39.0,4.7,365,https://www.upwork.com/services/product/admin-customer-support-bulk-profile-identity-verifications-sinhala-language-sri-lanka-1496448984271745024
699,"3 hours Virtual Assistant for Lead Generation, Web Research and Data Entry",15.0,5.0,98,https://www.upwork.com/services/product/3-hours-virtual-assistant-for-lead-generation-web-research-and-data-entry-1310679974248669184
700,Complete market research & Analysis,99.0,4.8,232,https://www.upwork.com/services/product/complete-market-research-analysis-1544882993928318976
701,A nice Data visualization delivery.,50.0,3.5,11,https://www.upwork.com/services/product/a-nice-data-visualization-delivery-1540522371555352576
702,Quality Data Entry Service,25.0,4.7,262,https://www.upwork.com/services/product/quality-data-entry-service-1426418729338253312
703,Advanced local citation audit and cleanup service,50.0,5.0,284,https://www.upwork.com/services/product/advanced-local-citation-audit-and-cleanup-service-1360320795301605376
704,PostGIS codes for conducting spatial queries/analysis and data engineering.,160.0,4.9,46,https://www.upwork.com/services/product/development-it-postgis-codes-for-conducting-spatial-queries-analysis-and-data-engineering-1578684085227802624
705,Quality project management and data entry.,25.0,4.9,27,https://www.upwork.com/services/product/quality-project-management-and-data-entry-1314261078034063360
706,"Professional editing, formatting & proofreading of thesis & dissertation",30.0,5.0,576,https://www.upwork.com/services/product/writing-translation-professional-editing-formatting-proofreading-of-thesis-dissertation-1455467070666473472
707,Forecasting and Regression Analysis,50.0,4.8,71,https://www.upwork.com/services/product/forecasting-and-regression-analysis-1320035776969117696
708,Data entry and product listing,25.0,5.0,22,https://www.upwork.com/services/product/accurate-data-entry-and-product-listing-on-shopify-1310903838305677312
709,"An editing PDF, JPEG, or SCAN files data removing, adding, or changing",10.0,5.0,38,https://www.upwork.com/services/product/design-an-editing-pdf-jpeg-or-scan-files-data-removing-adding-or-changing-1591807349251620864
710,Facebook Pixel and Custom Conversion Events Setup & Tracking Ecommerce Data,50.0,5.0,36,https://www.upwork.com/services/product/facebook-pixel-and-custom-conversion-events-setup-tracking-ecommerce-data-1437130693914198016
711,A detailed ploted graph (in any form) for the data you have submited.,50.0,4.9,11,https://www.upwork.com/services/product/a-detailed-ploted-graph-in-any-form-for-the-data-you-have-submited-1485542350247448576
712,Work on data science projects,50.0,4.6,6,https://www.upwork.com/services/product/development-it-work-on-data-science-projects-1549485076617519104
713,"Web scraping, data scraping and data mining using python",30.0,4.6,15,https://www.upwork.com/services/product/web-scraping-data-scraping-and-data-mining-using-python-1459529847243014144
714,Arrangement of big excel data in your desired layout,30.0,4.9,38,https://www.upwork.com/services/product/arrangement-of-big-excel-data-in-your-desired-layout-1351566088318963712
715,A Google Data Studio Dashboard and Reports,150.0,4.8,16,https://www.upwork.com/services/product/a-google-data-studio-dashboard-and-reports-1448697394374090752
716,A 1 hour econometrics and research consultation in R and STATA,75.0,4.8,53,https://www.upwork.com/services/product/a-1-hour-econometrics-and-research-consultation-in-r-and-stata-1395438835658166272
717,Fully customized & Insightable Google Data Studio Dashboard,49.0,5.0,9,https://www.upwork.com/services/product/fully-customized-insightable-google-data-studio-report-1456517096355115008
718,GIS Data Mapping and Spatial Analysis,50.0,4.3,7,https://www.upwork.com/services/product/gis-data-mapping-and-spatial-analysis-1439306269606371328
719,"Lead Generation, Web Research, Email List Building For Your Business",25.0,4.9,126,https://www.upwork.com/services/product/lead-generation-web-research-email-list-building-for-your-business-1393839647187861504
720,A user friendly tool to extract the data from SQL database,50.0,5.0,11,https://www.upwork.com/services/product/a-fantastic-tool-to-extract-the-data-from-sql-database-1359815380481605632
721,Data entry and web research services,15.0,4.9,33,https://www.upwork.com/services/product/your-data-entry-and-web-research-requirements-with-highly-accuracy-1310955673186177024
722,A 100% Accurate Data Entry Work,15.0,5.0,29,https://www.upwork.com/services/product/a-100-accurate-data-entry-work-1424896650846961664
723,Digital marketing dashboard in google data studio,99.0,5.0,2,https://www.upwork.com/services/product/digital-marketing-dashboard-in-google-data-studio-1433717044088619008
724,An Amazing Visualization and Data Analysis designer using Power BI.,200.0,4.7,125,https://www.upwork.com/services/product/update-about-your-team-performance-by-looking-at-the-power-bi-dashboard-1314458381819637760
